pm25,pm10,no2,so2,co,ozone,temp,humidity,wind_speed,wind_dir,date,no2_trop,co_trop
60.375,110.79166666666669,58.04010416666666,24.88020833333333,1.38390625,2.0501136363636365,30.410416666666663,82.32291666666667,0.334375,179.83333333333334,2025-07-22,,
37.25,75.1875,48.08020833333333,18.945833333333333,1.2681076388888888,1.1667140151515152,29.80625,86.07291666666667,0.3364583333333333,182.77083333333331,2025-07-23,,
50.9375,134.52083333333334,49.26510416666667,24.39658385093168,0.7195312500000001,3.3723904416839203,32.541666666666664,71.08333333333333,0.3135416666666666,193.5,2025-07-24,5.183567722081033e-05,0.0375985714763015
54.958333333333336,211.0644750254842,48.80364583333333,19.240732265446223,0.6815625,5.963541666666667,32.8875,67.41666666666667,0.33125,117.11458333333331,2025-07-25,7.265158328887118e-05,0.0363231121166696
36.78125,,29.852604166666666,31.377604166666668,0.6196354166666667,10.771599369988545,32.2203125,67.91145833333333,0.5447916666666667,129.67708333333334,2025-07-26,0.0001195057545836,0.0435622158100691
39.21858465608466,,,,0.6378125,,32.34576388888889,68.04431216931216,0.7407374338624338,126.67420634920634,2025-07-27,6.391564110674759e-05,0.0377279200445329
49.04166666666666,117.5625,27.242708333333336,18.21388888888889,0.7206770833333334,,31.95208333333333,71.359375,0.4197916666666666,143.78125,2025-07-28,,
33.125,60.583333333333336,45.47291666666666,23.93125,0.6593749999999999,10.153645833333334,29.713541666666668,84.94791666666667,0.5364583333333334,221.5,2025-07-29,,
31.4375,66.27083333333333,46.17604166666666,23.33020833333333,0.53390625,9.1671875,30.235416666666666,79.57291666666667,0.9572916666666668,202.76041666666663,2025-07-30,,0.0339233055724274
41.1231884057971,59.79166666666666,42.37135416666667,21.6390625,0.6847395833333333,9.449378881987576,29.18541666666667,87.73958333333333,0.6114583333333333,153.875,2025-07-31,,
32.354166666666664,77.05729166666667,37.0890625,21.60482804232804,0.7333854166666667,10.471354166666666,30.1796875,81.05208333333333,0.3354166666666666,164.703125,2025-08-01,,0.0319443480841673
36.208333333333336,118.79166666666669,43.97760416666667,41.74201388888889,0.5803125,10.115104166666669,30.85729166666667,75.14583333333333,0.4177083333333333,119.05208333333331,2025-08-02,,0.0354864472312647
40.18115942028985,124.87412587412588,41.303125,6.826276919149726,0.6338020833333333,9.965104166666666,30.426041666666663,77.71875,0.41875,158.0,2025-08-03,,
36.5,128.29166666666666,40.37760416666666,41.02708333333333,0.5772395833333334,10.919791666666669,30.879166666666663,73.11458333333333,0.3687499999999999,126.32291666666669,2025-08-04,,
38.35416666666666,123.29166666666669,51.94375,11.771428571428572,0.615625,11.413020833333334,30.769270833333334,72.48958333333333,0.3473958333333333,133.36458333333334,2025-08-05,,
35.5,136.375,41.97604166666667,13.3849128540305,0.5891145833333333,11.203125,31.38958333333333,68.58333333333333,0.3322916666666666,133.94791666666666,2025-08-06,6.807701227618912e-05,0.0386345541808729
50.79166666666666,252.75,48.00208333333333,29.4640625,0.7233854166666666,15.628645833333335,32.1,64.13541666666667,0.44375,156.3125,2025-08-07,7.880376696863808e-05,0.0336612889329527
60.677083333333336,294.8333333333333,42.70885416666667,22.336458333333336,0.5644791666666666,14.763194444444444,32.353125,61.552083333333336,0.45,203.0,2025-08-08,6.007452612048399e-05,
29.8125,95.65151515151516,39.883854166666666,41.16979166666667,0.7209374999999999,17.943287037037038,28.384375,86.98958333333333,0.3708333333333333,121.01041666666669,2025-08-09,,
53.625,137.02083333333334,51.17083333333333,18.757233187134503,0.7694791666666667,20.116666666666667,30.565625,77.33333333333333,0.303125,136.86458333333334,2025-08-10,,0.0435480069135254
45.5,162.95833333333334,43.48229166666667,25.75520833333333,0.6224479166666667,23.093055555555555,31.14583333333333,71.02083333333333,0.3822916666666666,155.70833333333334,2025-08-11,,
53.92512077294686,125.11835748792272,49.44739583333333,30.227604166666666,0.7283333333333334,16.238368055555558,30.47395833333333,77.0625,0.3291666666666666,157.66666666666666,2025-08-12,5.21368369676279e-05,0.0439719268549522
61.91666666666666,190.08333333333331,50.15416666666667,25.340104166666663,0.9563333333333334,19.936979166666667,31.73177083333333,70.02083333333333,0.315625,176.22395833333334,2025-08-13,6.117082120893131e-05,0.0402013760633023
49.468531468531474,80.51748251748252,48.25416666666666,61.09270833333333,0.7864270833333333,16.825520833333332,29.365625,85.34375,0.38125,205.80208333333331,2025-08-14,,
68.98840048840049,98.17132867132868,44.36041666666667,11.084641873278237,0.8053645833333333,18.035416666666663,29.391666666666666,86.22916666666667,0.3208333333333333,193.6875,2025-08-15,,0.0414350628023605
62.25,97.41666666666669,36.4828125,16.367708333333333,0.9753125,20.941145833333334,30.619791666666668,81.08333333333333,0.453125,154.29166666666666,2025-08-16,,0.0429317153366333
53.875,93.77083333333331,45.44427083333333,35.764583333333334,0.7978125,14.791145833333331,30.60625,78.57291666666667,0.4781249999999999,195.36458333333331,2025-08-17,,0.0369858223126699
58.958333333333336,109.4375,37.20729166666667,29.48125,0.7712500000000001,13.753125,31.01770833333333,75.78125,0.875,181.11458333333331,2025-08-18,5.640027526661875e-05,0.0383289579390252
55.25,111.33333333333331,38.278125,25.744791666666668,0.7796875,16.584895833333334,31.43645833333333,74.4375,0.6791666666666667,162.29166666666666,2025-08-19,,
44.82038926681784,94.359375,25.592057291666663,,1.0016443452380952,15.469593253968254,31.390873015873016,69.06547619047619,1.3679563492063491,188.9965277777778,2025-08-20,5.328434452991224e-05,0.0393433274195426
55.083333333333336,118.22916666666669,24.461458333333336,,1.6458333333333333,14.705729166666666,30.305208333333336,68.27083333333333,0.990625,147.67708333333334,2025-08-21,,0.0352165451058791
82.45833333333333,174.75,35.72083333333333,,1.9218229166666667,18.370833333333334,29.866666666666664,72.52083333333333,0.365625,152.45833333333334,2025-08-22,,
47.97916666666666,103.50520833333331,25.983854166666664,,1.6291666666666669,12.591666666666669,28.1953125,75.52604166666667,0.7463541666666668,159.75520833333334,2025-08-23,6.389153725104243e-05,0.0320220789919877
36.833333333333336,77.33574879227054,23.03020833333333,26.957291666666663,1.6488541666666665,8.074479166666666,26.575,77.58333333333333,0.75,174.125,2025-08-24,,0.0363073337905465
36.891304347826086,66.04830917874396,21.169791666666665,27.08125,1.6558541666666666,8.517708333333333,25.964583333333334,80.33333333333333,1.5833333333333333,188.84375,2025-08-25,,
40.91414141414141,70.67874396135265,21.278125,34.44375,1.7207083333333333,8.569791666666667,26.057291666666668,82.58333333333333,1.2,152.52083333333334,2025-08-26,,
52.645833333333336,100.83333333333331,27.775,23.19270833333333,2.021354166666667,9.03923611111111,26.184375,81.89583333333333,0.4354166666666666,136.35416666666666,2025-08-27,,0.0401108861289727
85.47916666666667,156.75,29.06770833333333,25.746875,2.1597916666666666,9.598958333333334,27.59270833333333,74.75,0.7239583333333334,145.03125,2025-08-28,,0.0378553859593932
60.99553140096618,91.1206797235023,27.038783212560386,32.19833877995643,1.794725806451613,14.419633942286591,26.333054915514595,84.43913210445469,0.7358246927803379,183.8014592933948,2025-08-29,,
51.245726495726494,,23.856145833333333,24.6575,,,,,,,2025-08-30,,0.042119442975991
45.4375,84.6875,23.885416666666668,33.03958333333333,1.5767708333333337,8.738541666666666,26.48958333333333,79.29166666666667,0.7687499999999999,170.05208333333334,2025-08-31,,
24.77053140096618,50.26256613756614,19.68958333333333,26.2203125,1.5180729166666669,11.14546130952381,25.831770833333334,83.85416666666667,1.6572916666666666,181.96354166666663,2025-09-01,,0.0378679145108775
16.412863756613756,31.624338624338623,15.186363636363636,,1.4450378787878788,11.03811553030303,26.28297101449275,85.24124053030303,1.7597064393939392,212.97135416666669,2025-09-02,,
40.46135265700483,70.3671497584541,21.41979166666667,,1.621875,11.032291666666666,25.604166666666668,83.52083333333333,0.55625,170.98958333333334,2025-09-03,,
46.8125,76.85416666666667,19.641145833333333,,1.6553125,19.7390625,26.620833333333334,80.39583333333333,0.4979166666666666,199.73958333333331,2025-09-04,,0.0369951616221409
50.5,92.75,21.421354166666664,,1.665625,12.928645833333334,26.679166666666664,78.00520833333333,1.1828125,199.18229166666663,2025-09-05,,0.0399478263598141
54.625,98.22916666666669,23.21666666666667,31.48125,1.7133854166666669,13.108333333333334,27.11145833333333,77.13541666666667,0.775,167.16666666666666,2025-09-06,5.0366404218097794e-05,0.0359039348388668
46.6875,89.85416666666667,23.227083333333336,23.984375,1.6866666666666663,11.359895833333333,26.56458333333333,79.5,0.7041666666666666,187.34375,2025-09-07,,
69.1875,139.33333333333334,24.1953125,28.06041666666667,1.7882291666666663,14.032291666666666,27.719791666666666,71.4375,0.4510416666666666,183.60416666666663,2025-09-08,9.155718260614894e-05,0.033658820125846
61.145833333333336,142.703125,26.526041666666668,36.465625,1.5591145833333335,7.189583333333334,28.277083333333334,67.86458333333333,0.31875,158.32291666666666,2025-09-09,7.361817744296015e-05,0.0340956236550642
39.625,87.25,31.24427083333333,30.296354166666664,1.3998437499999998,6.329166666666667,28.253645833333334,68.234375,0.4468749999999999,161.890625,2025-09-10,5.0310653526764e-05,0.0354427668416422
53.75,128.91666666666666,29.05260416666667,31.06145833333333,1.4228125,6.423958333333334,27.804166666666664,64.57291666666667,0.4197916666666666,177.21875,2025-09-11,6.56516640447075e-05,0.0360881015658375
70.75,191.54166666666663,30.64375,24.26354166666667,1.5389583333333334,5.520833333333333,27.844791666666666,64.77083333333333,0.3385416666666667,199.64583333333331,2025-09-12,,
81.41666666666667,236.91666666666663,30.960416666666664,17.694791666666667,1.6089583333333335,4.645833333333333,28.44270833333333,63.895833333333336,0.309375,155.34375,2025-09-13,8.250850016468479e-05,0.0407016736678586
111.41666666666669,327.1666666666667,38.615625,25.63125,1.8770833333333328,3.6359375,28.48333333333333,64.42708333333333,0.3145833333333333,187.67708333333331,2025-09-14,,0.0384845547378062
86.7974537037037,330.57986111111114,37.49583333333333,30.297685185185188,1.9085416666666664,4.2562500000000005,28.99375,60.32291666666666,0.3395833333333333,176.59375,2025-09-15,7.579943880742198e-05,0.0382749185614029
58.958333333333336,264.3802083333333,35.0765625,17.989583333333332,1.7445833333333332,6.107291666666666,28.993229166666666,61.77604166666666,0.3578125,169.46875,2025-09-16,0.0001026244753869,0.0384564739588973
54.833333333333336,150.33333333333334,40.72864583333333,21.4625,1.7604166666666667,7.9359375,27.80208333333333,70.8125,0.4104166666666666,189.33333333333331,2025-09-17,,0.0400515571236607
54.75,159.70833333333334,42.27291666666667,26.39375,1.7984375,5.652604166666666,27.846875,70.0,0.3874999999999999,192.01041666666663,2025-09-18,,0.0449707678858238
74.0625,232.83333333333331,34.050000000000004,29.69375,1.932604166666667,6.59375,28.633333333333336,66.53125,0.3135416666666666,139.82291666666666,2025-09-19,7.966661946399021e-05,0.0335589953929695
53.4375,242.0,32.38229166666667,19.522916666666667,1.8133333333333332,11.01875,28.62291666666667,64.5625,0.3416666666666666,182.0625,2025-09-20,9.284928917606868e-05,0.0348033100051241
83.77083333333333,274.4166666666667,33.3203125,32.7125,1.7500208333333334,7.881770833333333,28.719791666666666,61.395833333333336,0.340625,209.55208333333331,2025-09-21,6.379357102594832e-05,0.0351607232644578
94.23874577153266,328.8164251207729,32.458333333333336,20.885416666666668,1.623625,7.990104166666666,28.891666666666666,59.427083333333336,0.3552083333333333,185.32291666666663,2025-09-22,6.356831727316554e-05,0.0364391170442103
,331.7395833333333,33.23645833333333,25.49791666666667,1.571875,10.466666666666669,28.75,55.13541666666666,0.3999999999999999,215.5,2025-09-23,6.802464332789424e-05,0.0349441887049806
45.895833333333336,305.7083333333333,33.447916666666664,27.90625,1.643541666666667,10.952083333333334,28.445833333333336,56.51041666666666,0.3729166666666666,163.73958333333334,2025-09-24,8.858821383708214e-05,0.0311640757319005
46.55225752508361,304.0416666666667,33.8890625,27.94427083333333,1.5767708333333337,11.74375,28.45520833333333,58.65625,0.346875,148.71875,2025-09-25,0.0001044801637258,0.034483487147878
38.24479166666666,180.0,30.292708333333334,17.157441471571907,1.546105324074074,14.334375,28.628125,59.71354166666666,0.3374999999999999,180.42708333333331,2025-09-26,6.690593047773631e-05,
91.6875,245.875,27.16060606060606,35.340625,1.561287878787879,17.17481884057971,29.228125,60.40625,0.3729166666666666,137.01041666666666,2025-09-27,0.0001791932810837,
46.10353535353536,130.5625,19.31927083333333,19.17395833333333,1.0248437499999998,6.739895833333333,29.495833333333334,59.770833333333336,0.9833333333333334,182.58333333333331,2025-09-28,0.0001101577998825,0.0375988014358369
33.5,114.08333333333331,17.1203125,27.06113095238096,1.0263020833333334,4.293301820728291,29.241666666666664,59.78125,0.5447916666666667,205.97916666666663,2025-09-29,8.520748992154524e-05,0.0362838511263318
45.458333333333336,154.27083333333334,20.620833333333334,35.22430555555555,1.10953125,2.3301010101010102,25.569791666666664,73.25,0.4854166666666666,188.08333333333331,2025-09-30,,
