Timestamp,pm25,pm10,no2,so2,co,ozone,temp,humidity,wind_speed,wind_dir
2024-01-01 00:00:00+00:00,201.70833333333334,340.453125,56.39791666666667,8.6796875,1.6008333333333333,17.028645833333332,11.809895833333334,75.34375,0.4114583333333333,59.817708333333336
2024-01-02 00:00:00+00:00,195.90625,322.4166666666667,62.584374999999994,18.880729166666665,1.7713541666666668,17.979166666666668,11.538541666666667,72.11458333333333,0.5437500000000001,54.177083333333336
2024-01-03 00:00:00+00:00,247.09375,360.0416666666667,71.01718749999999,15.338278546712802,2.1821875,15.513541666666667,10.745833333333332,84.65625,0.5109374999999999,37.760416666666664
2024-01-04 00:00:00+00:00,274.0625,436.21875,71.07083333333334,10.079166666666667,1.8563541666666667,14.377083333333333,11.543750000000001,81.26041666666667,0.31875,96.4375
2024-01-05 00:00:00+00:00,218.28125,345.9791666666667,59.13125,11.380729166666667,2.2047916666666665,15.246875000000001,12.008333333333333,84.875,0.32187499999999997,51.010416666666664
2024-01-06 00:00:00+00:00,223.30208333333334,376.5416666666667,68.65208333333334,18.995833333333334,3.5675000000000003,14.941666666666668,11.71875,78.78125,0.3854166666666667,44.385416666666664
2024-01-07 00:00:00+00:00,214.33333333333334,357.84375,75.71458333333334,8.182638888888889,3.5453125,17.227083333333333,12.201041666666667,74.78125,0.39479166666666665,61.260416666666664
2024-01-08 00:00:00+00:00,331.125,531.5625,81.5859375,15.816145833333332,4.107291666666667,15.232291666666667,11.527083333333332,80.91666666666667,0.3833333333333333,37.854166666666664
2024-01-09 00:00:00+00:00,184.91666666666666,303.9895833333333,57.75104166666667,10.615104166666667,3.86,15.325000000000001,11.623958333333334,80.97916666666667,0.4427083333333333,91.48958333333333
2024-01-10 00:00:00+00:00,177.28125,304.9375,58.190625000000004,12.547395833333333,4.559375,16.990624999999998,11.038541666666667,77.80208333333333,0.521875,122.64583333333333
2024-01-11 00:00:00+00:00,229.36458333333334,375.2083333333333,75.83072916666667,17.8328125,3.954322916666667,19.525000000000002,11.711979166666666,74.67708333333333,0.36302083333333335,99.453125
2024-01-12 00:00:00+00:00,253.5625,392.3697916666667,87.00104166666667,8.719270833333333,3.6289583333333333,18.486458333333335,11.565624999999999,76.6875,0.33125,73.72916666666667
2024-01-13 00:00:00+00:00,408.1750679250679,584.8310975609756,114.77499999999999,23.123437499999998,4.2022916666666665,25.519791666666666,10.984375,81.9375,0.41354166666666664,38.677083333333336
2024-01-14 00:00:00+00:00,357.125,546.5625,91.7568316564858,21.4578125,4.900729166666667,28.183333333333334,11.286458333333334,79.73958333333333,0.35312499999999997,75.70833333333333
2024-01-15 00:00:00+00:00,238.57291666666666,405.9583333333333,102.32386363636364,23.964583333333334,5.0971874999999995,23.272916666666664,11.815624999999999,74.46875,0.34479166666666666,57.03125
2024-01-16 00:00:00+00:00,294.9166666666667,409.9479166666667,80.13958333333333,,4.095364583333334,19.357291666666665,10.768749999999999,83.5625,0.8489583333333334,40.864583333333336
2024-01-17 00:00:00+00:00,226.15625,338.0729166666667,71.07916666666667,3.8777256944444445,0.7913541666666667,17.007291666666667,11.4625,75.55208333333333,0.6,46.645833333333336
2024-01-18 00:00:00+00:00,199.32291666666666,308.9583333333333,69.15729166666667,,0.4433482142857143,16.066666666666666,11.505208333333334,79.75,0.5083333333333333,52.541666666666664
2024-01-19 00:00:00+00:00,207.484375,312.3958333333333,61.4703125,10.597916666666666,0.39751116071428566,15.25625,10.897395833333334,82.38541666666667,0.6739583333333333,50.927083333333336
2024-01-20 00:00:00+00:00,200.34895833333334,335.84375,77.70208333333333,16.022395833333334,1.3050657894736843,17.276041666666668,11.862499999999999,73.74479166666667,0.48125,59.364583333333336
2024-01-21 00:00:00+00:00,212.08333333333334,331.7604166666667,78.840625,,1.4904166666666667,15.322916666666666,11.204166666666666,80.97916666666667,0.38645833333333335,100.59375
2024-01-22 00:00:00+00:00,238.80208333333334,373.4166666666667,61.97083333333333,12.826041666666667,1.2153125,15.598958333333334,11.245833333333332,75.72916666666667,0.6437499999999999,44.28125
2024-01-23 00:00:00+00:00,256.9791666666667,416.8072916666667,79.675,15.018749999999999,1.2583333333333333,14.46875,11.422916666666666,79.6875,0.6989583333333332,50.583333333333336
2024-01-24 00:00:00+00:00,286.2395833333333,468.484375,86.38333333333333,14.409374999999999,1.2657291666666668,14.344791666666666,11.592708333333334,77.5625,0.35000000000000003,51.75
2024-01-25 00:00:00+00:00,263.8958333333333,449.4583333333333,103.034375,16.493750000000002,1.4209375,14.682291666666666,11.3375,78.47916666666667,0.43124999999999997,59.395833333333336
2024-01-26 00:00:00+00:00,383.8229166666667,575.25,128.728125,7.696682098765432,2.1726041666666664,16.919791666666665,12.385416666666666,75.29166666666667,0.34270833333333334,40.3125
2024-01-27 00:00:00+00:00,201.46875,397.71875,132.41875000000002,,,15.123958333333334,13.463541666666666,65.54166666666667,0.5416666666666666,87.28125
2024-01-28 00:00:00+00:00,312.7291666666667,517.6666666666666,141.009375,11.353108465608464,,25.495833333333334,12.078125,77.96875,0.8458333333333333,55.427083333333336
2024-01-29 00:00:00+00:00,235.90104166666666,406.0364583333333,84.94895833333334,11.886458333333332,,16.094791666666666,13.09375,75.86458333333333,0.440625,52.166666666666664
2024-01-30 00:00:00+00:00,289.84375,462.8020833333333,93.00937499999999,26.994722222222226,0.6217738791423002,15.352083333333333,12.791666666666666,83.38541666666667,0.33749999999999997,57.40625
2024-01-31 00:00:00+00:00,267.8020833333333,354.0989583333333,96.21770833333333,15.084375,0.752445652173913,38.21875,12.779166666666667,88.05729166666667,0.584375,42.46875
2024-02-01 00:00:00+00:00,66.1875,96.8125,59.24583333333334,15.604687499999999,1.523125,15.711458333333333,13.785416666666668,84.64583333333333,1.4375,44.770833333333336
2024-02-02 00:00:00+00:00,103.94791666666667,200.05208333333334,75.72604166666666,14.452083333333334,2.3730208333333334,15.252083333333333,13.03125,81.1875,0.6135416666666667,91.98958333333333
